vin,sellingprice
3ln6l2g93dr817689,22925.0325902271
5n1aa0nc0an611215,17170.39068013076
2g1125s39e9286570,19541.949375618176
5gaev23798j108183,12409.666243659369
4s3bh6863y7622818,3261.484394344532
2g1wx12k149151346,1669.9598583183597
2fabp7ev0bx166059,7521.657302618062
4t1bf1fk2cu596775,10884.576735736746
2gcek13t641277550,5903.048709522164
yv1390ms5a2487288,9021.090343376047
wddgj4hb3dg048099,23054.372454604854
kl1td56607b048775,5230.874259257455
3fahp0ha2br173846,7207.816470651452
5xyzg3ab9cg123752,11777.563136966242
1g1je6shxd4174869,8059.331440537788
3c4pdcbb5et134645,15789.483095109033
1ftex1cw6ake58283,11573.810545309669
1d7ha16k08j109794,9938.027041280031
4a32b2ff1ce017260,7288.872858671876
jtdkb20u177563836,3219.976832771961
jn8as5mv0aw104962,9100.620994422017
jn8az08wx7w656513,7852.571725064149
1j4fa49s55p377337,11151.230580552276
2g1wf5ek1b1129719,6237.835475018143
3n1cn7apxcl914012,7035.947667020084
1g6dm57t970143108,5002.514812764608
1lnhl9ft7eg600850,27207.21523095035
1n4al2ap0cn408692,12633.015919211752
3fadp4ej0dm113848,10303.741068680189
wbalw7c58ddx58448,36326.67931166626
1n4aa5ap0cc810554,18349.686577416993
1hgcp2f34ca062099,13075.591756504828
jm1bl1uf6b1371942,6951.616046602822
1c3ccbab0cn257042,6965.286352927424
1g1ja5sh2c4231988,6944.826648982507
2t1bu4ee8cc830826,9099.70779855586
jh4cw2h53bc000582,20075.29886476212
2c3ccarg8eh235957,18775.53864757408
1gazg1fg0e1102552,23942.280939036995
1gnkrgkdxej348565,26097.912810524023
1fmju2a54eef00828,34655.088043560725
1fmjk1j5xeef13552,29089.523045468788
1g6dm57t470132632,6601.644318647394
2fmdk39c67bb24188,7434.142357835319
jn8as5mv9dw641561,18415.857583760215
2c3cdxbg5eh314268,16115.396924742967
jhmge8h35bs004614,8361.17864534755
5xxgm4a73eg297938,15469.376748115363
kndjp3a5xe7076495,15021.1055836854
3gnal4ek7es625161,17529.578065358604
2c3ccaag9eh312914,19225.396929630217
1gnec13t41r209769,2351.0035992744397
5npec4ac4eh840483,19696.4945477102
1g8aj58fx6z150638,3374.0464372558963
wddgf8bb8cr231647,22670.995662150868
1c4rdhag0dc685479,14533.65409819013
4t1bf1fk6eu381113,15519.089435894848
1g1pf5sc2c7397233,10702.820513603368
5tdkk3dc2ds347583,14866.594409609828
1fadp3f23dl225157,12112.519403308608
1fahp2ew1cg124397,10799.521588330368
wbanu53528ct18191,8385.580621539113
1g1pc5sh1c7189137,10254.090949254576
wbaeu33435pr18296,4455.014991348262
1fahp36n77w229582,3363.8194106244737
3fa6p0h9xer187379,14662.68797276473
5fnrl38418b005518,8388.08959648091
1hgfa16817l046568,4085.5256807172937
5n1ar2mn0dc644657,21077.584652176018
3n1ce2cp1el354271,10941.19423719755
5n1ar1nn6ac610226,9356.94703635572
wddhf5kb8ca571026,27706.46645369072
1n4al2ap3cn539910,11083.304947077897
jthbh96s765039483,12759.660792552566
1g1ra6e46cu112245,10410.79965619596
1fafp40684f218603,2224.6272458528565
1ftfw1efxbfb94046,22390.195674540882
3vwv67at5dm607565,16010.49154707447
1ftsw2b55aeb15290,17911.894014755966
2c4rdgeg6er431580,20171.895388037487
5j6rm4h73cl030613,22027.758657868177
2g1wb58k379395971,3490.7609901425403
3fahp0ha5cr239548,12455.990422555687
1fmcu0f77duc21532,15522.702164737559
4jgcb65e07a051187,12738.652432990652
1gyek63n73r196541,7935.024713024216
1hgcg5541wa217434,2513.1761074076258
1c3ccbbb2en119889,12607.73964120626
1fahp3h22cl251097,10013.190290396878
2t1bu4ee5bc734795,11095.085460756436
jtjzk1ba8e2418165,35869.81006027006
1gcec14x28z178719,10857.535725328848
knafu4a27d5739412,8614.347430701255
3vw4a7at2cm637762,16561.578794747573
1c4rjfct9ec100794,32640.65845928894
2c3la73wx6h106502,6008.007579871832
1g1zb5eb2af224998,6266.950033376282
3gnfk32069g266450,18863.07568676688
1gcec14x35z123515,1086.196503914447
2cnalbecxb6321639,11951.919437803755
3d4pg1fg4bt518545,10091.666847512059
2g4wb52k221264906,3051.8539888095656
5uxfe43568l008171,10991.638538316012
2g4wd582161127110,6391.228457108758
5j6re38389l023444,11356.94194349311
2fmdk3kc0bbb25579,20835.11637076081
1gcek19z85z221906,8735.032304180026
1n4ba41e66c850414,4787.016489118805
1g1pa5sg5e7342618,12022.777060661383
1fmcu93108ke03546,5185.637929315755
5xyztdlb1eg153166,17935.999035502093
5xykt3a63fg556777,20108.617335117153
1n4al3ap6dc908147,11549.972419401709
1fadp3f29dl229956,10594.607875320304
jthbk1eg1c2485013,21040.941705723402
5tdza3eh9as004406,12501.816672214773
wvgbv7ax1dw546917,13235.247284385561
1yvhz8bh5a5m18126,5820.9559373226375
1n4al2ap6cn422743,12189.56136224954
1fmzu32p3xua47433,1994.7014350052123
4jgcb5hexca153063,27500.364881982918
5lmfu27595lj18042,8072.046766213572
wddhf8jb0ca654467,26852.921705578723
jn1cv6ap7dm725173,21278.230640763286
3n1cn7ap5el842123,8231.598382876324
salfr2bg8dh377505,26029.58001211583
4s3bl616097223410,12607.140853161469
3fahp0ha8cr100966,11821.294626851297
4s3be635537211548,2268.9966291943947
5fnyf4h50ab026383,15531.289290697825
3c4pdcbgxet270409,16568.295194813956
wdblj65g4xf050747,2383.9142827862634
2t1burhe7ec062526,14666.900521890268
1n4al11d55c371959,3360.8472482890265
2g1wb5ek1a1239146,4934.9494846459
vnkktud33ea001700,6543.116787737496
1fm5k8d83dgb02786,27774.47165025131
3vw2k7aj5cm394855,8800.974210514203
kmhhu6kj6du111548,24242.78824277931
jn8as5mv4cw387076,13689.297591204884
1ftfw1ct0bkd81053,28787.170815399666
1vwbp7a39cc026036,10556.865210058993
3fa6p0luxdr100400,15035.935500034786
1yvhp80cx85m18887,4480.499136497745
2c3la43r67h889392,6529.670406173098
wddhf8jb3ca624489,24760.40918225093
3fa6p0k95dr344405,18503.124722745415
wa1by74l98d040008,11459.241410700914
jhmes96695s013355,3353.567604458325
1fm5k7d8xdga35324,22586.5732413211
1fmdu75w35za07132,4351.88576549304
1c4pjmck5cw149201,16985.65507588166
3gyfnfe38cs510668,24986.28540698845
2hgfb2f50ch587420,11172.58104999459
1fahp25wx8g178918,4429.422049492414
3fadp4ej8em128471,7257.6178126002505
2c3ccadt8dh690357,26642.072144777798
5gzev237x8j196030,5859.305841267047
1lnhl9ft9dg611329,24668.14353786311
kl5jd86z38k798237,1462.7123646612672
1fadp5cu1dl535373,12172.311352491519
1vwah7a37dc089632,11508.87042294376
2t3bf4dv3bw158948,14070.75870749189
1nxbr32e34z250268,3467.238938121309
1n4aa5ap8bc840304,16156.805786801673
1fmcu9g94euc53893,18473.139178685775
3fa6p0k93er178791,19079.784253320693
5xxgm4a74dg152423,11086.785407873842
1fahp2dwxbg168267,11295.635132270563
1ftpw14575fa75842,12469.621051962773
2d4gv572x7h730785,6779.43321015478
1ftfw1et0dfb77328,25379.023113297233
jn8az1mw3dw318328,19329.52374440887
wdbrf61j01f045498,1301.8610011020792
1gks2eefxbr132537,33152.92101358392
1n6ad0er9cc466901,15953.550702005938
2lnbl8cv8ax752405,12499.415529405413
wdbrf52h66a890270,4628.2914173318495
1fadp3n29el303086,16577.03174635858
wvgav3ax5dw581657,13210.26666314373
kndmg4c34a6356928,9673.566749674936
wddng71x77a019287,12994.186908076252
wvwsp61j83w560381,1782.9915289235705
jhmes96625s011527,3268.319141583119
jn1cv6ap8dm714764,22228.99665621396
1gt423eg1df234038,34169.40661400279
1c6rr6gp9ds600133,21807.426879886734
ja4lx41f05u027406,3309.2267739481504
1fadp3f23el265322,11184.310590815312
5npdh4ae8dh250669,10744.096856404929
3gnal3ek3ds625344,13891.1865926657
4t1bf1fk5eu406597,16622.65572759408
2c3cdxct0eh171113,17651.508004589698
wddgf8ab2ea948466,29539.195160126328
jthbj46g092293819,14644.582524195906
waubfafl0bn041665,15712.080404103124
kmhgc46f59u042268,9278.537676206166
5npec4ab7dh666429,11212.663983453418
1nxbr30e25z387058,3090.898929608704
1ftnf1cf3ekd16577,19115.06486929817
4t1ba32k44u500632,3547.0335653955626
kndpbcacxe7641903,17758.222465643114
1fadp3k28el319218,12948.04361576662
1hgcm56316a022836,5169.566468232596
2fmdk4kc8dbc30525,20062.63752845786
1n4al2apxcc178929,12539.702600685388
1fafp53u92g102060,866.4790138603967
5n1ar18b78c637141,8894.487978602356
4a32b3ff8ce020176,8246.59226455943
1fa6p8cf4f5308746,28794.638232002944
5yfburhe9ep045601,14296.697702631895
1g1zc5e02cf180905,13220.683730070155
1g1zc5e08cf291779,9097.337403080212
4jgcb22e18a068109,17157.25829693672
jt3hn86r010335659,3062.6677538355198
kndjt2a54d7559100,10996.33809462328
3tmlu4en0dm124737,29386.512729619062
1c3cdzag5dn664440,10497.504100222257
1n4al3ap0ec193772,15178.589298227786
jn1cv6ar1dm350396,23827.858638799316
5npdh4ae4dh158684,12054.034558097108
1fmyu03z37ka26216,4254.608213027086
1fmju1j50eef20231,28714.3547177949
5n3aa08c98n910845,16160.341818762474
1gyfk66858r176290,17636.39952212471
1c3cdzcg6dn666551,11593.589302387076
1fm5k8f82egb11753,26592.646758091785
1d8hn44hx8b144250,4862.621539638161
2g1fk1ej8a9109222,19682.67020428463
1g1jc5sh2e4193238,11205.355054749576
3fahp0ha7cr135062,13888.784940917494
5xxgm4a78eg345207,15685.78404060675
1fmeu53817ua28817,7966.608219124917
1j4ga39109l722132,20862.935220735762
3fa6p0h93er258454,14348.108804845639
1gnskbe0xdr221329,28139.064640132194
1fmcu0hxxdub98213,18023.291528101807
3gcec14v96g140786,974.4691487435066
5npec4ac2eh885390,16259.730398267897
jthce1ks5a0026595,22861.449230373182
jn1cv6ap7bm302297,13666.131383117438
1ftrx12w95fb33032,3576.4825092015744
1mefm50u41a644139,1091.1482478340113
1gtec19vx5z120165,8667.180742504217
ja4mt21h63j011778,1652.0601297048252
2g1wg5e34d1183881,10152.545206950339
waujfafh1bn002915,13800.663520176695
1g6kd57y47u139107,5936.715038876426
jn8az1mw7aw111811,15941.807103826108
1d4hb48d75f522966,3662.100798133788
1hgcp2f66ca039918,12441.720508812945
2v8hw64x89r501771,7555.93017246823
jn1dv6ap8cm811126,18323.27390354089
1zvbp8cf5e5238212,25440.448080110946
5xxgr4a65cg001033,15054.861102934974
1c4rjfag1cc326282,21937.048519563465
wbaph53509a435021,8863.91287510554
3fadp0l3xbr296060,11885.811298204813
4t1bf1fk6cu597296,12965.793879022844
knafu4a22d5721710,9506.821376549151
5tdkk3dc3ds337676,16719.892255984407
wbaxh5c56cdw10846,26564.71225099591
1fm5k8d81ega46929,28418.974350629458
1g11e5sa8df164374,14602.419802052573
2fmdk3jc1dbb93958,23430.092730566423
4t4bf1fk5cr185893,15533.613425637051
3gcukrec0eg185754,28356.430378554996
kndmc233976026937,4819.3929602182725
jt2bg22kxx0347546,3668.731449157349
jthbf30g430129416,8296.934724524577
1n4al3ap5ec403055,16316.149765582253
4s4brbnc8e3277686,25086.13557548938
3vwll7aj2em351224,18467.617384409998
jn1cv6ar1cm971880,20456.13846958334
5gzer13748j166780,5319.120601106322
jn1cv6ek5dm920557,24485.158830053988
1fmjk2a51cef62108,21139.62310401889
1zvbp8cf5d5252741,25282.71418284427
4a3ab36f09e010858,2480.529270555495
2fmdk3gc5dbb47296,17662.6090383732
1hgcs2b8xca001257,15184.405128893106
jthff2c29c2524448,29142.406117057057
2hgfb2f52ch317718,11425.170714409263
1n4al3ap8dn497872,10129.147533593186
1gnskce06dr302446,32537.767963563187
1ftss34lx8db46807,5231.059018710416
3fa6p0h78er143931,14858.947470182142
4t1bf1fk5eu817112,16240.233907108672
5npdh4ae7dh313468,11061.472185228726
3fahp07127r140600,4456.224232543069
wddgf8bb5cr209850,20963.60415690465
1fmcu9g93eud26431,17770.122882022166
1gcrkse74dz146180,25804.225366837163
1j8gr48kx8c104452,6059.790048820088
1d4se5gt6bc648857,26975.97302043959
3n1ab7ap1ey217107,8082.988631487729
1g11h5sa0du129654,13793.566125273843
2t3bfrev7dw020876,16334.416056002512
1c3ccbbb3dn672758,10522.071290541688
1ftse34l37da34520,5332.200978040504
1ftfw1ef3dfd04356,24683.88716718532
5fnyf4h45cb027197,17200.378300421555
1ftfw1ef7dfc72656,26866.147366300116
2g1fk1ejxe9189712,27661.40752214789
5grgn23u96h116610,20846.219570339716
1fbne3bl4eda32406,20736.810808890863
2c3cdxhg7eh258521,20099.553935483964
wbawl73588px52790,16035.255408394087
1fahp3k27cl252304,8617.669944340458
1n4aa5ap2cc807753,16989.185759475946
3n1bc13e99l409629,2676.562573512496
5yfburhe5ep149230,9085.124579605872
2hnyd28408h531582,16756.36190219169
1ftkr1ad9bpa33692,7589.785013504129
1fafp24106g115479,1283.2864681411847
knagg4a89a5412215,6609.0829141440345
jtezu5jr7b5017207,26098.027051352565
jm1bj2221y0227502,612.376006981418
wbaxg5c57ddy32980,30911.61868015931
5xykt3a11bg121061,13167.739597039546
5tbrt34156s481137,8123.530163714517
wba3a5c55df353493,22606.65989000751
wddgf8ab8dr267258,23715.96035522199
1d7hu18278j192449,14562.21411713508
3n1ab61e09l665673,5591.880160590779
1fbss3bl6eda00424,20883.419076141603
3fahp0hg6cr333930,9759.475385970858
2g1wc5e39d1228955,11160.69305021763
jthbj46g172102728,12008.587701677843
1j4fa49s63p342710,9434.144338992952
4t1bb3ek4au118976,10764.013780965424
1n4aa5ap7dc826865,15287.975953659936
jm1cw2bl2e0167613,15012.34205683661
2d8hn44e69r653325,2965.398874785682
jn8az18w79w136729,13814.772168657031
5gzer13718j204370,5582.895810375149
3vwjz71k49m054704,5231.3487690637285
yv1sw61r712077097,1097.8778823270277
kndjd733365629951,4403.685098452894
jthbk1eg8c2510425,21478.8454631118
jn8as5mv4bw687506,12889.219478969047
1c3ccbbb4dn695014,11319.072508583162
2c3ka33gx8h309731,12655.279828996501
2g4wc582091177049,4299.771591974151
1n4bl11d06n308729,2544.9283881265383
1fmcu9dgxckc06153,16664.912647350764
wdbsk75f35f097531,19990.622377014355
1j4nf1fbxad646475,8055.220184313521
1c3el55u21n731348,2388.705125574512
1ftfw1et5bfb34794,21289.178471126037
wba3a5c50cf343761,24358.70925244924
jm1bk343x51293481,4318.610868234167
2gtek19b461288452,8154.061103617437
5yfbu4ee0dp120904,9294.508081660118
3c6jr6at3eg252468,17917.6148015024
1g1za5e08af236106,8858.373757735291
jthce1bl3d5000772,30950.074825993408
1g1jc5sh8d4114525,9137.0537649086
jn1cv6arxdm752112,22286.04339271981
1c3cdfah1dd307835,8716.00781378297
3lnhm26t18r608248,3329.0895776256257
1fmru17w74la13579,2648.6425526858548
19xfb2f5xce052931,12055.579566468401
jn8az2ne5d9042664,29488.57340688907
1g6dc1e31c0109141,23508.174069479173
1c4sdjct7ec277999,32834.69549607237
knagm4a76d5303604,12197.554824066556
jn8af5mv3dt220800,18039.434815695524
1j4gw68s1xc554737,2370.8307854922314
1n4al2ap5cc134577,12939.648372591499
3d4pg4fb0at173311,6805.659466762097
1g6dc5ey0b0128040,16551.2763830994
1fbne3bl8eda97873,21778.909657962187
3fa6p0k97dr246928,19302.602690414482
5tfuu4en8dx068920,21429.9219285852
wmwsv3c54cty26952,16391.228982793287
1n4al2ep2ac130994,7626.461763138089
1n4al2ap8cn565063,10171.699789399747
1n6ad0er6cc465513,22374.305933717493
1fa6p0h75e5399642,15628.141910832155
5fnrl38707b434450,5099.947903832471
4a3ab36f99e025214,4964.981900281095
1fmcu0dg7ckc38585,14087.622665988814
3gtp1xe29bg202347,23817.26426393709
3gtec13c97g533978,10925.7374713521
5y2sl62893z453894,1791.1017781243136
jtdkb20u787792264,6240.717888382291
2hgfa16579h542948,7744.386167632396
jn8az1mw0bw154937,16734.324594236467
3c4pdcbb5et246166,15527.545301199738
1gkds13s652190529,4580.335416073987
1ftne2ew2eda30598,20209.66901269158
1gnfk13009r208594,14751.434977593874
3vwll7aj0dm359269,16504.34218008726
1c4hjwdg5dl589321,24866.2891776506
2g1wf5e32d1220378,9535.888503074872
kndjp3a54f7166873,13841.5608900129
kmhdh4ae2du811109,12149.444763516947
1fm5k8gt3dgb62051,30985.992848178408
1n4al2ap8cc243065,8934.344695603979
1fadp3f21el119727,11131.411080528007
2gcec19xx31126734,4564.42790956514
2gcek13t061205987,10024.114146037073
2t2ga31u24c015671,7270.709443392517
2fmda52284ba08373,566.4676835806822
1gkes12s946168229,3087.6249381078105
5npec4acxdh781535,18159.18896695129
2lmhj5atxcbl52026,20505.16039737966
5xxgm4a79dg173977,12658.631601743906
1n4bl2apxcc157034,12760.145806042949
5n1aa0nc8dn605165,21937.312295009127
jtdbt4k32a1364883,7347.458190158061
1fmzu72kx5ua98100,4635.278005649696
3n1ab61e08l670354,4935.163020395539
jn8as5mv2cw351063,15755.507559284892
3n1cn7ap2dl873764,9918.83868382064
5lmjj2h56del07011,31642.268868917145
1gks2ce04dr290004,27139.56389660413
1fmcu02739kc26980,7327.676963565415
2a4rr2d16ar329816,6029.887567287657
5xyktca66eg455988,19446.12943824392
1n4al2ap6cn455628,8821.635681652471
1fmfu16527la72555,7178.122429984698
waudh68d41a074390,1482.6275871170328
2c4rdgdg8cr113054,11982.84540902607
1ftrx12w14nb04791,3951.6423318968154
5uxfe83538l165132,14029.664942460537
ja32u2fu3eu018199,12408.230830940704
wba5b3c59ed539741,38686.96285299862
4s3bh6861y7649256,1047.4091752551158
2g1125s30e9185238,18776.116890877453
2fmdk3jc6cba78741,19150.05159461203
1j8hg48k98c114352,7957.671111417082
1c3ccbbg4dn728010,10941.110937257461
1nxbr32ex7z887906,5302.760423950226
2t1br12e9yc357174,1115.5191440253784
1g4gd5ed6bf342382,9934.21646911525
1ftfw1etxcfa07329,32850.2465836873
1g8zk52732z292048,775.6123325102217
1ftne2ew6eda63698,20214.686173744227
5n1aa0nc2dn604240,20428.135685264762
wauhfafl8cn011826,17222.380589697885
2t1bu4ee2ac453679,10881.941979343825
1ftyr44v33pa65345,4854.003118944211
1n4al3ap6en227377,16850.562066117716
4t4bf1fk9cr205451,14957.845973024327
2t3bfrev5dw065234,17448.77251056749
3gtp2ve70dg374217,26824.6150482264
1n4al2ap9cn480250,13319.419927508905
1fmcu93g89ka05457,8268.399935626763
wbaek73425b328892,15997.097806353628
3c4pdcbg1et270895,11851.430370691329
3fa6p0hr8dr218708,15766.579336777446
2hgfg12886h573670,4287.666693762012
3gtrkwe37ag138056,26082.208931767134
1g4hp54k544141499,3421.9159487543784
jthbw1gg1d2037812,31993.319088596505
5xxgm4a78dg097538,12464.991451748618
3n1cn7ap3el804390,9595.153465810747
5npeu46f86h092113,2011.4633221168278
1n6ad0er9en729878,20625.07268854948
kndjf724077345574,3222.204051322242
1n4aa5ap4cc842018,18283.637367060313
1gkkvrkd9ej345192,31228.872050007347
3c4pdcbg4ct360331,12538.422190153613
1g11a5sl0ef281011,13610.19870202517
1zvbp8em1e5213576,18181.35250338405
1fadp3k24el231217,11971.607630170194
3c8fy68b84t212079,2834.198486814372
5tdkk3dc7cs185996,18802.27316471803
1vwbp7a36dc064616,10717.161924665868
jtegf21a720071937,5112.09922598023
2t3df4dv8cw219902,20910.223531993175
5n1ba08c37n711849,8945.951225791443
3gyfnaey7bs667783,20662.142826373725
1n4al2ap3cn439774,9852.179595808546
2c4rdgcg6dr523726,10174.059139860632
1n4ba41e06c803377,5525.436958957278
2c3he66g3yh335583,-30.139112351691438
yv1sw592962531634,2024.0105672630325
1fafp55203g201637,999.8504179215342
2hkyf18103h521330,5076.921185605092
jn8as5mv6bw306366,13754.995705974286
5n3aa08a36n811532,8912.96293230381
1n4bu31d1tc182185,1262.549046497399
4jgbf7be3aa580165,27054.236741380628
wbadt63432ch93791,1931.4408704175603
1g2zh548254155909,2830.7536483302447
1n4al2ap3cc195412,11406.277955841739
1g1zh57b394203743,6297.509467456079
1g1zt61896f220645,1966.6503452316629
1g6ke54yx2u118787,1646.1994832857708
kmhct4aexdu355841,8893.22588085304
5tbrt34146s473546,12695.614449114066
1fadp3f21dl142228,10172.682167524066
1c4pjmds5ew284146,30397.76296778573
5npet4ac8ah599800,7814.1894791710165
3n1cn7ap3dl878262,8522.023719873469
2c3ccaag3ch221215,15264.61726182834
3vw2k7aj2em287314,13135.525926591226
2g1wc5e34d1222125,11686.73685942333
jnkbv61e18m209810,10769.588282268895
waurvafdxcn002559,31557.17278516811
wp0aa2a75cl070038,39506.80242427498
jtjgf10u930151183,5836.014109568824
1j4ba5h12al115242,18875.946954877207
jf1gv8j6xbl523129,23326.622296449445
jthbk1gg9d2069225,26751.90515200839
4a3ac74h04e039259,1884.3946625492754
3fa6p0hd1fr112625,20999.536814103023
4uscn33462lm05368,2802.805713974276
jn1bv7ap2em678217,31121.066396619488
1zvbp8am2e5201619,17209.91847479278
jtmwfrev6dd015456,22398.678644446394
jn8az2kr1dt305646,12260.385328689137
1fmcu93g99ka56515,9443.425599906896
kmhdh4ae2du805648,12008.337731979493
2c4rdgeg1er431566,19482.468580421686
1c6rr7gt5es352127,23492.58838204149
4t1bk3db0bu438511,17069.362169545817
1fadp3f28el307418,11525.443563938501
1gkds13s122300849,1129.9812351614055
1nxbr12e81z459280,2724.454242303167
1ftfw1et8dfc81856,30625.16885462218
2c3ccaag0eh358096,19507.01583506477
jtegf21a630120689,4449.361708947667
1ftsx21px5eb93988,6368.18155486951
1hgcs12388a018998,5236.752243608117
1gyfk66877r391491,15161.192848349707
1gcdt13x04k123265,6411.161868258101
2g1wg5e35d1178186,8857.436581536957
wbavm5c52dvl63999,26260.11474599834
2b3ka53h16h255024,8196.779083239253
jtjbm7fx3b5027996,26531.78890351123
kndjt2a28b7252127,9382.350043027438
2c3cdxhg1eh328935,18954.80132729214
1fmeu65e77ub25674,7644.0444979378135
1n4al3apxdn438998,10550.430592597138
wba5b3c54ed292905,36432.01207174975
1n4al3ap9dn515473,13245.957918905038
jteep21a260157389,9102.782391843179
2g1wb5e35e1146368,13531.217199500275
jtmbd31v675065876,12127.463684111284
3vwdp7aj9cm068678,9171.71467645578
1gnds13s262219044,4781.77623303447
wdbng75j26a475484,6911.803694456605
3n1bc13e27l374414,1324.8324775570964
wdcgg8hb7af432611,18476.172161284732
1fafp35z04w124423,2625.483766948604
js2yc415x85111378,1774.8640235429393
wmwre33526tj39021,4125.15127561318
4a32b3ff8be016773,6511.892859628325
1g2zg57b484195309,3384.3617338190597
knafx4a85f5266219,14459.097080948113
1g1pg5sb6e7379910,15699.958885950406
jn8az18w69w208178,11516.933423039198
1j4rh4gt1ac122397,13249.815366772222
1ftnw20l53ed78106,4755.3280635144965
1hgcp2f49ca053827,14506.27055783834
5uxfe43578l028560,14641.244119724977
1b7hc16xx1s684467,1654.371842626746
wdbrf56h76f761810,4928.205572808201
3gtu2tec0eg431182,30910.51476209745
jthbf5c20c5169443,17368.919887557546
2fafp71v98x168893,10783.203381745128
1ftfw1cf3ckd45983,16590.48557292274
2hnyd28337h505693,9552.903590523412
jthch96s160007727,10077.360335490528
2t2bk1ba6ac072693,24032.20039393427
3n1ab6apxbl669558,9468.130425037725
1hgcp2f62ca113819,12513.621750564098
wp1ac29p76la93127,15753.990077197774
3vwdp7ajxcm335004,11194.220150011459
1g11e5sa6df264215,11691.291976729854
3gyfnae37cs542546,24528.95694883487
3lnhl2gc2cr831411,15923.137860785086
1fmcu0gx9dua92353,15515.3024578463
1gcek19b05e224518,5642.0906057881775
1fmzu63k44ua05269,1513.9314395772672
1c4pjlak8cw178687,12790.54788465147
jn8af5mr0dt217534,16851.31317724908
5j6tf3h33cl003919,16621.62241325528
1g4cu5216x4660546,1246.9499737403257
1c3ccceg5fn589333,19828.218307054514
5fnyf4h28bb074673,14430.87556571785
5uxfe83557lz41310,8462.454747091695
wbalw7c54cdx58154,38453.86999747508
knafe161755124520,2468.0368226770097
4s3bmbg67c3016931,16174.948966156882
1j4gx48sx2c229224,2179.7103389267068
4t1bf1fk3eu417887,16615.464053146625
1fbne3bl0eda47856,20071.909114055572
wddgf8ab0da804400,22231.91594557836
sajda01p42gm23010,1142.7664333432822
1fadp3k2xdl368029,12665.915256670745
2t1bu4ee9bc735514,10455.154814859525
jthbn36f740154684,10319.057330402768
1c3cdzab7en130345,13062.31669412584
2b3ka43d39h613851,7148.059184274613
knadh4a33a6621562,4658.611553008983
3fa6p0hr0dr341757,13147.189147524032
1fahp2kt6dg107607,20260.33960375858
2g1wc5e3xd1239026,12212.309352964825
1n4aa5ap4bc852451,11418.421552334443
1n4al3ap1ec272822,10724.376999994029
wdcgg8jb3dg056904,25103.279311784474
jn8as5mt6bw177298,13595.514237798146
jtmzd33v975044175,7974.5675719517585
4t1bf1fk4cu001182,12497.551211630242
wbanw53548ct54443,16526.86985656744
1ftnf1cf4ekd17768,17795.445370503643
1ftfw1ef0efb32319,28107.23443770044
1fmcu0f76dud79957,11695.406739039634
wbafr7c52bc607273,24713.319505115433
jn8az1mw6bw187795,17144.73207319441
jn8az18w89w148517,10364.215949601197
3vwdx7aj2dm288570,11427.779897847156
jn1bv7ap0em674974,28489.550772190116
nm0ls7an5dt134305,17287.345807389356
3fahp0ha8cr106248,9908.261000870196
3n1bc13e78l364057,3594.9515666639854
3d73m4cl5bg624573,27857.747841156473
2t2bk1ba3cc148616,23842.572300886808
1n6ba07ax6n544695,5959.402497415363
1a8hw58208f125831,6853.50383574156
3fa6p0k94dr109963,17288.942858898958
jt3hj85jxv0174508,3429.2826746247792
2g1wg5ek1b1243071,7116.83522217215
knade123866167371,2889.8192338414174
1ftsw2by1aea15987,22186.911042849963
waugfafc9dn037476,30618.044684080964
jthba30g555127825,15976.824084997816
kndjp3a57e7066801,13747.037437680063
1d8hn54p58b134108,6936.716059030274
2a8hr64x58r143586,9795.774682642144
5uxzv4c59cl986945,34303.682525744196
wvwfv7aj6aw204845,11350.415939052522
1g1pd5sh0c7326503,8578.878321796972
wba3a5c53df358420,23297.265164499328
1g1zj57768f249537,6863.878209705899
1c3el56r76n213091,2334.272314037802
3a8fy48bx8t214646,2248.2873720965836
2c4rc1bg1er342763,19164.887412807824
kndjd733165651625,4199.964294819936
1g1ze5eb6af241262,7881.996558114585
1j4fa69s83p367202,12076.765995223308
1g2wp52k62f155125,802.9208562636959
knafx4a68e5205251,12337.110939290076
1c3an69l94x005625,1065.8984846196272
jtjbk1ba5d2453746,31289.351427346515
1c3cccab5fn534102,15558.704819612243
1c6rd7lt0cs180302,22660.9178681758
2c3cdxbg6eh198479,16617.937385145146
1fahp2h81dg164204,15667.525659587835
knald124655066342,3855.9000421261826
wbaph7g56anm49900,10797.873284702338
1gks2ke7xdr238349,26099.032139109047
2g1wu57m391315602,7428.372158997477
2fmdk3kc8eba46746,24327.399534240823
2g1ff1e39d9171982,18640.708531160588
1n4aa5ap0bc868310,15480.122569275103
jn1ca31d4yt748583,1167.5636943515838
2b4gp44351r202004,-113.0972828465492
ja32y6hv0au020276,14152.146083580832
3d4pg9fv0at227052,10329.904351043746
2c4rc1bg2dr629687,13640.351681651671
1d7rv1ct4as122831,18056.867419867576
1n4al11ex6n340978,2216.0025150249385
1b3hb48a09d224975,4858.26690639335
jtdbt923281295023,6164.238924804432
4jgda5hbxca010658,32956.829548739304
2d4gp44l77r360729,5294.897033431271
4t1bf1fk9cu079618,11977.215358806925
1gcec14x59z220205,13745.264772715884
1gcec14x22z211824,1612.9238784227946
4a3ab56f58e029528,3978.885945710417
1n4aa5ap0bc865214,17558.807181519354
3vwjp7at1cm632490,12327.927098813276
kndjp3a58f7115134,13446.6264596962
jn1dv6ar3cm860476,16040.242975564333
1b3hb48b67d149995,2369.094892873425
